ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	genome_name
0000001888	12_291	PF07883.6	45.6	1.2e-12	Cupin_2	-	PFAM	Cupin domain	GCA_003459885_1_ASM345988v1_genomic
0000002295	16_47	PF02742.10	62.1	9e-18	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_003459885_1_ASM345988v1_genomic
0000002295	16_47	PF01325.14	46.5	8.3e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_003459885_1_ASM345988v1_genomic
0000002522	20_20	PF07883.6	42.2	1.3e-11	Cupin_2	-	PFAM	Cupin domain	GCA_003459885_1_ASM345988v1_genomic
0000003038	25_29	PF00881.19	84.5	2.1999999999999996e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_003459885_1_ASM345988v1_genomic
0000003080	26_20	K11068_1278_95_625	199.7	9.7e-60	hlyIII	-	KEGG	hemolysin III	GCA_003459885_1_ASM345988v1_genomic
0000003137	27_33	TIGR01593	57.1	4.2e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_003459885_1_ASM345988v1_genomic
0000003137	27_33	PF05105.7	72.7	6.1e-21	Phage_holin_4	-	PFAM	Holin family	GCA_003459885_1_ASM345988v1_genomic
0000003172	28_10	PF14057.1	642.9	2.1999999999999998e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_003459885_1_ASM345988v1_genomic
0000003281	30_47	PF07768.6	40.2	9e-11	PVL_ORF50	-	PFAM	PVL ORF-50-like family	GCA_003459885_1_ASM345988v1_genomic
0000003316	31_35	K11062_2	75.8	6.300000000000001e-22	entD	-	KEGG	probable enterotoxin D	GCA_003459885_1_ASM345988v1_genomic
0000003574	35_8	PF07883.6	62.8	4.8e-18	Cupin_2	-	PFAM	Cupin domain	GCA_003459885_1_ASM345988v1_genomic
0000003647	38_5	K10815_8	54.4	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_003459885_1_ASM345988v1_genomic
0000003648	38_6	K10816_8	66.1	5.7e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_003459885_1_ASM345988v1_genomic
0000003656	38_14	PF00717.18	49.4	8.1e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_003459885_1_ASM345988v1_genomic
0000003689	39_26	PF00717.18	58.4	1.3e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_003459885_1_ASM345988v1_genomic
0000003781	44_4	PF01636.18	75.1	2.1e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_003459885_1_ASM345988v1_genomic
0000003911	45_119	PF00881.19	103.5	3.2e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_003459885_1_ASM345988v1_genomic
0000003982	47_8	PF02742.10	42.5	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_003459885_1_ASM345988v1_genomic
0000003988	47_14	TIGR02385	91.3	9.999999999999999e-27	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family	GCA_003459885_1_ASM345988v1_genomic
0000003988	47_14	TIGR00053	79.2	7.1e-23	TIGR00053	-	TIGR	addiction module toxin component, YafQ family	GCA_003459885_1_ASM345988v1_genomic
0000003989	47_15	PF04221.7	55.5	1.1e-15	RelB	-	PFAM	RelB antitoxin	GCA_003459885_1_ASM345988v1_genomic
0000003995	48_5	PF13958.1	71.4	2e-20	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_003459885_1_ASM345988v1_genomic
0000004089	55_6	K11060_3	48.4	1.3e-13	entB	-	KEGG	probable enterotoxin B	GCA_003459885_1_ASM345988v1_genomic
0000004213	56_122	PF01636.18	52	2.5e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_003459885_1_ASM345988v1_genomic
0000004225	56_134	PF13950.1	81.7	8.3e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_003459885_1_ASM345988v1_genomic
0000004378	67_33	PF00903.20	47.5	5.1e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_003459885_1_ASM345988v1_genomic
0000004588	76_31	PF00881.19	114	1.9e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_003459885_1_ASM345988v1_genomic
0000004595	76_38	K03699_483	274.1	4.1e-82	tlyC	-	KEGG	putative hemolysin	GCA_003459885_1_ASM345988v1_genomic
0000004603	76_46	PF01636.18	75	2.3e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_003459885_1_ASM345988v1_genomic
0000000121	8_43	PF07883.6	47.9	1.9e-13	Cupin_2	-	PFAM	Cupin domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000138	8_60	TIGR01593	96.9	2.0000000000000002e-28	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000138	8_60	PF05105.7	146.8	5.899999999999999e-44	Phage_holin_4	-	PFAM	Holin family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000156	8_78	PF04221.7	54.8	1.6e-15	RelB	-	PFAM	RelB antitoxin	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000209	8_131	PF04221.7	56.6	4.6e-16	RelB	-	PFAM	RelB antitoxin	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000210	8_132	PF05016.9	48.2	3e-13	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000488	9_243	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000585	9_340	PF14057.1	642.9	2.0999999999999996e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000621	10_28	PF05105.7	61.7	1.4e-17	Phage_holin_4	-	PFAM	Holin family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000621	10_28	TIGR01593	46.9	5.7e-13	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000708	11_66	PF00881.19	78.5	1.5000000000000002e-22	Nitroreductase	-	PFAM	Nitroreductase family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000871	12_56	PF13091.1	95.4	6e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000884	12_69	PF07883.6	57.1	2.7e-16	Cupin_2	-	PFAM	Cupin domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000888	12_73	PF07883.6	69	5.3e-20	Cupin_2	-	PFAM	Cupin domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000904	12_89	PF02452.12	102.3	4.8000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000957	14_2	PF13958.1	120.1	1.8999999999999998e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000983	14_28	PF00717.18	41	3.1e-11	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000983	14_28	PF10502.4	49.1	1.1e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001078	15_27	PF02742.10	62.1	8.3e-18	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001078	15_27	PF01325.14	46.5	7.6e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001329	16_206	PF00881.19	101.6	1.1e-29	Nitroreductase	-	PFAM	Nitroreductase family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001352	17_6	PF04734.8	40.7	2e-11	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001402	17_56	K11068_1278_95_625	173	1.4e-51	hlyIII	-	KEGG	hemolysin III	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001442	17_96	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001443	17_97	K11063_6	85	3.9999999999999997e-25	tcdAB	-	KEGG	toxin A\/B	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001443	17_97	K11060_3	53.7	3e-15	entB	-	KEGG	probable enterotoxin B	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000001586	17_240	PF13958.1	120.9	1.1e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002024	19_113	PF00881.19	103.5	2.9000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002150	20_21	K11068_1278_95_625	199.7	8.9e-60	hlyIII	-	KEGG	hemolysin III	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002171	20_42	PF03372.18	94.7	2.4e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002367	20_238	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002426	20_297	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002427	20_298	PF00717.18	58.8	8.8e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002441	20_312	PF00881.19	107.1	2.2e-31	Nitroreductase	-	PFAM	Nitroreductase family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002448	20_319	PF00675.15	63.6	5e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002448	20_319	PF05193.16	51.5	2.7e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002449	20_320	PF05193.16	92.1	9.5e-27	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002608	20_479	PF00903.20	44.4	4.4e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002649	20_520	PF00881.19	114.4	1.3e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002656	20_527	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002664	20_535	PF01636.18	78.5	1.8000000000000001e-22	APH	-	PFAM	Phosphotransferase enzyme family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002816	22_9	PF00717.18	49.4	7.4e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002824	22_17	K10816_8	66.1	5.2e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002825	22_18	K10815_8	54.4	1.7e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002916	23_87	K03699_483	533.6	6.999999999999999e-161	tlyC	-	KEGG	putative hemolysin	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000002986	23_157	PF00903.20	47.3	5.6e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003248	23_419	PF01636.18	51.1	4.3e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003260	23_431	PF13950.1	81.7	7.599999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003311	23_482	K11063_6	285	2.1e-85	tcdAB	-	KEGG	toxin A\/B	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003311	23_482	PF01473.15	42.9	7.9e-12	CW_binding_1	-	PFAM	Putative cell wall binding repeat	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003463	23_634	PF04734.8	52	7.9e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003473	23_644	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003473	23_644	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003827	27_8	PF07883.6	62.8	4.4e-18	Cupin_2	-	PFAM	Cupin domain	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003862	28_20	PF13958.1	125	6.1e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003870	28_28	TIGR02771	55.1	1.5e-15	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003870	28_28	PF10502.4	51.7	1.8e-14	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003900	28_58	PF10502.4	56.1	8e-16	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003900	28_58	PF00717.18	61.8	1e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000003900	28_58	TIGR02771	47	4.8e-13	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000004288	32_30	PF00881.19	84.5	2.0000000000000002e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_900116735_1_IMG_taxon_2623620482_annotated_assembly_genomic
0000000046	1_46	PF13958.1	131.9	4.9e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_902166045_1_26009_2_26_genomic
0000000091	1_91	PF02452.12	72.6	8.6e-21	PemK	-	PFAM	PemK-like protein	GCA_902166045_1_26009_2_26_genomic
0000000113	1_113	PF00903.20	40.4	8.1e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_902166045_1_26009_2_26_genomic
0000000273	1_273	PF05193.16	92.1	9.999999999999999e-27	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_902166045_1_26009_2_26_genomic
0000000274	1_274	PF00675.15	63.5	5.6e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_902166045_1_26009_2_26_genomic
0000000274	1_274	PF05193.16	51.5	2.8e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_902166045_1_26009_2_26_genomic
0000000281	1_281	PF00881.19	109.5	4.2999999999999994e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_902166045_1_26009_2_26_genomic
0000000295	1_295	PF00717.18	58.8	9.5e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_902166045_1_26009_2_26_genomic
0000000296	1_296	PF00717.18	54.8	1.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_902166045_1_26009_2_26_genomic
0000000354	1_354	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_902166045_1_26009_2_26_genomic
0000000509	1_509	PF00903.20	58.9	1.5e-16	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_902166045_1_26009_2_26_genomic
0000000558	1_558	PF03372.18	94.7	2.6e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_902166045_1_26009_2_26_genomic
0000000864	2_297	PF00717.18	55.6	9.3e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_902166045_1_26009_2_26_genomic
0000000864	2_297	PF10502.4	47.2	4.6e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_902166045_1_26009_2_26_genomic
0000000878	2_311	PF04734.8	51.8	1e-14	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_902166045_1_26009_2_26_genomic
0000000990	2_423	PF02452.12	78.6	1.2e-22	PemK	-	PFAM	PemK-like protein	GCA_902166045_1_26009_2_26_genomic
0000001120	3_50	K03699_483	534.4	4.199999999999999e-161	tlyC	-	KEGG	putative hemolysin	GCA_902166045_1_26009_2_26_genomic
0000001203	3_133	PF00903.20	47.3	6e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_902166045_1_26009_2_26_genomic
0000001308	3_238	TIGR01593	59.4	8.3e-17	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_902166045_1_26009_2_26_genomic
0000001308	3_238	PF05105.7	75.9	6.2e-22	Phage_holin_4	-	PFAM	Holin family	GCA_902166045_1_26009_2_26_genomic
0000001363	3_293	PF00717.18	57.8	2e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_902166045_1_26009_2_26_genomic
0000001480	3_410	PF01636.18	52	2.5e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_902166045_1_26009_2_26_genomic
0000001506	3_436	K11060_3	50.7	2.7e-14	entB	-	KEGG	probable enterotoxin B	GCA_902166045_1_26009_2_26_genomic
0000001520	3_450	PF13950.1	81.7	8.1e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_902166045_1_26009_2_26_genomic
0000001639	4_111	PF00881.19	78.5	1.6000000000000002e-22	Nitroreductase	-	PFAM	Nitroreductase family	GCA_902166045_1_26009_2_26_genomic
0000001952	5_61	PF13958.1	80.4	3.5e-23	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_902166045_1_26009_2_26_genomic
0000002091	5_200	K11063_6	85	4.3e-25	tcdAB	-	KEGG	toxin A\/B	GCA_902166045_1_26009_2_26_genomic
0000002091	5_200	K11060_3	53.7	3.2e-15	entB	-	KEGG	probable enterotoxin B	GCA_902166045_1_26009_2_26_genomic
0000002092	5_201	K11063_6	78.9	3e-23	tcdAB	-	KEGG	toxin A\/B	GCA_902166045_1_26009_2_26_genomic
0000002131	5_240	K11068_1278_95_625	175.1	3.2e-52	hlyIII	-	KEGG	hemolysin III	GCA_902166045_1_26009_2_26_genomic
0000002180	5_289	PF04734.8	40.7	2.2e-11	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_902166045_1_26009_2_26_genomic
0000002224	5_333	PF01325.14	46.5	8.1e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_902166045_1_26009_2_26_genomic
0000002224	5_333	PF02742.10	62.1	8.9e-18	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_902166045_1_26009_2_26_genomic
0000002283	6_38	PF02452.12	100.7	1.5999999999999999e-29	PemK	-	PFAM	PemK-like protein	GCA_902166045_1_26009_2_26_genomic
0000002286	6_41	PF01325.14	40	8.3e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_902166045_1_26009_2_26_genomic
0000002286	6_41	PF02742.10	45	2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_902166045_1_26009_2_26_genomic
0000002301	6_56	PF02742.10	44	4.1e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_902166045_1_26009_2_26_genomic
0000002316	6_71	PF02742.10	43.8	4.7e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_902166045_1_26009_2_26_genomic
0000002495	6_250	PF14057.1	642.9	2.1999999999999998e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_902166045_1_26009_2_26_genomic
0000002783	7_217	PF00881.19	80.6	3.4e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_902166045_1_26009_2_26_genomic
0000003102	9_87	PF07883.6	42.2	1.3e-11	Cupin_2	-	PFAM	Cupin domain	GCA_902166045_1_26009_2_26_genomic
0000003212	9_197	PF02742.10	43.1	8e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_902166045_1_26009_2_26_genomic
0000003218	9_203	TIGR00053	81.8	1.0000000000000001e-23	TIGR00053	-	TIGR	addiction module toxin component, YafQ family	GCA_902166045_1_26009_2_26_genomic
0000003218	9_203	TIGR02385	90.1	2.5e-26	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family	GCA_902166045_1_26009_2_26_genomic
0000003219	9_204	PF04221.7	55.3	1.3e-15	RelB	-	PFAM	RelB antitoxin	GCA_902166045_1_26009_2_26_genomic
0000003355	10_108	PF00881.19	103.5	3.1000000000000003e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_902166045_1_26009_2_26_genomic
0000003588	11_159	K11062_2	76.1	4.900000000000001e-22	entD	-	KEGG	probable enterotoxin D	GCA_902166045_1_26009_2_26_genomic
0000003600	11_171	PF01636.18	78.5	1.9e-22	APH	-	PFAM	Phosphotransferase enzyme family	GCA_902166045_1_26009_2_26_genomic
0000003608	11_179	K03699_483	274.1	4.1e-82	tlyC	-	KEGG	putative hemolysin	GCA_902166045_1_26009_2_26_genomic
0000003615	11_186	PF00881.19	113.5	2.6999999999999997e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_902166045_1_26009_2_26_genomic
0000003680	12_51	PF07883.6	47.9	2.1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_902166045_1_26009_2_26_genomic
0000003695	12_66	PF04221.7	55.6	1e-15	RelB	-	PFAM	RelB antitoxin	GCA_902166045_1_26009_2_26_genomic
0000003908	13_106	PF13091.1	97.7	1.2e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_902166045_1_26009_2_26_genomic
0000003927	14_15	PF00881.19	102.4	6.7e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_902166045_1_26009_2_26_genomic
0000004205	16_66	PF07883.6	62.8	4.7e-18	Cupin_2	-	PFAM	Cupin domain	GCA_902166045_1_26009_2_26_genomic
0000004317	18_31	PF07883.6	69	5.7e-20	Cupin_2	-	PFAM	Cupin domain	GCA_902166045_1_26009_2_26_genomic
0000004333	18_47	PF02452.12	102.3	5.1000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_902166045_1_26009_2_26_genomic
0000004400	19_59	PF13958.1	71.3	2.2e-20	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_902166045_1_26009_2_26_genomic
0000004433	20_29	K11063_6	98.5	3.6e-29	tcdAB	-	KEGG	toxin A\/B	GCA_902166045_1_26009_2_26_genomic
0000004487	22_2	PF05105.7	48.8	1.6e-13	Phage_holin_4	-	PFAM	Holin family	GCA_902166045_1_26009_2_26_genomic
0000004588	24_11	K11068_1278_95_625	200.3	6.300000000000001e-60	hlyIII	-	KEGG	hemolysin III	GCA_902166045_1_26009_2_26_genomic
0000004694	28_9	PF00717.18	49.4	8e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_902166045_1_26009_2_26_genomic
0000004702	28_17	K10816_8	65.6	7.9e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_902166045_1_26009_2_26_genomic
0000004703	28_18	K10815_8	54.4	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_902166045_1_26009_2_26_genomic
0000000208	1_208	PF07883.6	45.6	1.2e-12	Cupin_2	-	PFAM	Cupin domain	GCA_902166105_1_26009_2_25_genomic
0000000266	1_266	PF00717.18	54.8	1.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_902166105_1_26009_2_25_genomic
0000000267	1_267	PF00717.18	58.8	9.5e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_902166105_1_26009_2_25_genomic
0000000281	1_281	PF00881.19	109.5	4.3999999999999994e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_902166105_1_26009_2_25_genomic
0000000288	1_288	PF00675.15	63.5	5.6e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_902166105_1_26009_2_25_genomic
0000000288	1_288	PF05193.16	51.5	2.8e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_902166105_1_26009_2_25_genomic
0000000289	1_289	PF05193.16	92.1	9.999999999999999e-27	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_902166105_1_26009_2_25_genomic
0000000449	1_449	PF00903.20	40.4	8.2e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_902166105_1_26009_2_25_genomic
0000000471	1_471	PF02452.12	72.6	8.6e-21	PemK	-	PFAM	PemK-like protein	GCA_902166105_1_26009_2_25_genomic
0000000516	1_516	PF13958.1	131.9	5e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_902166105_1_26009_2_25_genomic
0000000858	2_297	PF10502.4	47.2	4.6e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_902166105_1_26009_2_25_genomic
0000000858	2_297	PF00717.18	55.6	9.3e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_902166105_1_26009_2_25_genomic
0000000872	2_311	PF04734.8	51.8	1e-14	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_902166105_1_26009_2_25_genomic
0000000984	2_423	PF02452.12	78.6	1.2e-22	PemK	-	PFAM	PemK-like protein	GCA_902166105_1_26009_2_25_genomic
